# STATION: MTMET
# STATION NAME: U of U Mountain Met Lab
# LATITUDE: 40.766573
# LONGITUDE: -111.828211
# ELEVATION [ft]: 4996
# STATE: UT
Station_ID,Date_Time,ozone_concentration_set_1
,,ppb
MTMET,2017-09-03T07:32:00Z,
MTMET,2017-09-03T07:33:00Z,
MTMET,2017-09-03T07:34:00Z,
MTMET,2017-09-03T07:35:00Z,68.26
MTMET,2017-09-03T07:36:00Z,
MTMET,2017-09-03T07:37:00Z,
MTMET,2017-09-03T07:38:00Z,
MTMET,2017-09-03T07:39:00Z,
MTMET,2017-09-03T07:40:00Z,67.78
MTMET,2017-09-03T07:41:00Z,
MTMET,2017-09-03T07:42:00Z,
MTMET,2017-09-03T07:43:00Z,
MTMET,2017-09-03T07:44:00Z,
MTMET,2017-09-03T07:45:00Z,67.24
MTMET,2017-09-03T07:46:00Z,
MTMET,2017-09-03T07:47:00Z,
MTMET,2017-09-03T07:48:00Z,
MTMET,2017-09-03T07:49:00Z,
MTMET,2017-09-03T07:50:00Z,66.4
MTMET,2017-09-03T07:51:00Z,
MTMET,2017-09-03T07:52:00Z,
MTMET,2017-09-03T07:53:00Z,
MTMET,2017-09-03T07:54:00Z,
MTMET,2017-09-03T07:55:00Z,66.73
MTMET,2017-09-03T07:56:00Z,
MTMET,2017-09-03T07:57:00Z,
MTMET,2017-09-03T07:58:00Z,
MTMET,2017-09-03T07:59:00Z,
MTMET,2017-09-03T08:00:00Z,67.05
MTMET,2017-09-03T08:01:00Z,
MTMET,2017-09-03T08:02:00Z,
MTMET,2017-09-03T08:03:00Z,
MTMET,2017-09-03T08:04:00Z,
MTMET,2017-09-03T08:05:00Z,66.0
MTMET,2017-09-03T08:06:00Z,
MTMET,2017-09-03T08:07:00Z,
MTMET,2017-09-03T08:08:00Z,
MTMET,2017-09-03T08:09:00Z,
MTMET,2017-09-03T08:10:00Z,68.51
MTMET,2017-09-03T08:11:00Z,
MTMET,2017-09-03T08:12:00Z,
MTMET,2017-09-03T08:13:00Z,
MTMET,2017-09-03T08:14:00Z,
MTMET,2017-09-03T08:15:00Z,68.16
MTMET,2017-09-03T08:16:00Z,
MTMET,2017-09-03T08:17:00Z,
MTMET,2017-09-03T08:18:00Z,
MTMET,2017-09-03T08:19:00Z,
MTMET,2017-09-03T08:20:00Z,67.98
MTMET,2017-09-03T08:21:00Z,
MTMET,2017-09-03T08:22:00Z,
MTMET,2017-09-03T08:23:00Z,
MTMET,2017-09-03T08:24:00Z,
MTMET,2017-09-03T08:25:00Z,65.59
MTMET,2017-09-03T08:26:00Z,
MTMET,2017-09-03T08:27:00Z,
MTMET,2017-09-03T08:28:00Z,
MTMET,2017-09-03T08:29:00Z,
MTMET,2017-09-03T08:30:00Z,64.58
MTMET,2017-09-03T08:31:00Z,
MTMET,2017-09-03T08:32:00Z,
MTMET,2017-09-03T08:33:00Z,
MTMET,2017-09-03T08:34:00Z,
MTMET,2017-09-03T08:35:00Z,65.25
MTMET,2017-09-03T08:36:00Z,
MTMET,2017-09-03T08:37:00Z,
MTMET,2017-09-03T08:38:00Z,
MTMET,2017-09-03T08:39:00Z,
MTMET,2017-09-03T08:40:00Z,62.16
MTMET,2017-09-03T08:41:00Z,
MTMET,2017-09-03T08:42:00Z,
MTMET,2017-09-03T08:43:00Z,
MTMET,2017-09-03T08:44:00Z,
MTMET,2017-09-03T08:45:00Z,62.1
MTMET,2017-09-03T08:46:00Z,
MTMET,2017-09-03T08:47:00Z,
MTMET,2017-09-03T08:48:00Z,
MTMET,2017-09-03T08:49:00Z,
MTMET,2017-09-03T08:50:00Z,63.69
MTMET,2017-09-03T08:51:00Z,
MTMET,2017-09-03T08:52:00Z,
MTMET,2017-09-03T08:53:00Z,
MTMET,2017-09-03T08:54:00Z,
MTMET,2017-09-03T08:55:00Z,64.13
MTMET,2017-09-03T08:56:00Z,
MTMET,2017-09-03T08:57:00Z,
MTMET,2017-09-03T08:58:00Z,
MTMET,2017-09-03T08:59:00Z,
MTMET,2017-09-03T09:00:00Z,63.09
MTMET,2017-09-03T09:01:00Z,
MTMET,2017-09-03T09:02:00Z,
MTMET,2017-09-03T09:03:00Z,
MTMET,2017-09-03T09:04:00Z,
MTMET,2017-09-03T09:05:00Z,61.81
MTMET,2017-09-03T09:06:00Z,
MTMET,2017-09-03T09:07:00Z,
MTMET,2017-09-03T09:08:00Z,
MTMET,2017-09-03T09:09:00Z,
MTMET,2017-09-03T09:10:00Z,63.1
MTMET,2017-09-03T09:11:00Z,
MTMET,2017-09-03T09:12:00Z,
MTMET,2017-09-03T09:13:00Z,
MTMET,2017-09-03T09:14:00Z,
MTMET,2017-09-03T09:15:00Z,62.18
MTMET,2017-09-03T09:16:00Z,
MTMET,2017-09-03T09:17:00Z,
MTMET,2017-09-03T09:18:00Z,
MTMET,2017-09-03T09:19:00Z,
MTMET,2017-09-03T09:20:00Z,61.84
MTMET,2017-09-03T09:21:00Z,
MTMET,2017-09-03T09:22:00Z,
MTMET,2017-09-03T09:23:00Z,
MTMET,2017-09-03T09:24:00Z,
MTMET,2017-09-03T09:25:00Z,62.48
MTMET,2017-09-03T09:26:00Z,
MTMET,2017-09-03T09:27:00Z,
MTMET,2017-09-03T09:28:00Z,
MTMET,2017-09-03T09:29:00Z,
MTMET,2017-09-03T09:30:00Z,61.78
MTMET,2017-09-03T09:31:00Z,
MTMET,2017-09-03T09:32:00Z,
MTMET,2017-09-03T09:33:00Z,
MTMET,2017-09-03T09:34:00Z,
MTMET,2017-09-03T09:35:00Z,61.75
MTMET,2017-09-03T09:36:00Z,
MTMET,2017-09-03T09:37:00Z,
MTMET,2017-09-03T09:38:00Z,
MTMET,2017-09-03T09:39:00Z,
MTMET,2017-09-03T09:40:00Z,61.79
MTMET,2017-09-03T09:41:00Z,
MTMET,2017-09-03T09:42:00Z,
MTMET,2017-09-03T09:43:00Z,
MTMET,2017-09-03T09:44:00Z,
MTMET,2017-09-03T09:45:00Z,61.56
MTMET,2017-09-03T09:46:00Z,
MTMET,2017-09-03T09:47:00Z,
MTMET,2017-09-03T09:48:00Z,
MTMET,2017-09-03T09:49:00Z,
MTMET,2017-09-03T09:50:00Z,61.89
MTMET,2017-09-03T09:51:00Z,
MTMET,2017-09-03T09:52:00Z,
MTMET,2017-09-03T09:53:00Z,
MTMET,2017-09-03T09:54:00Z,
MTMET,2017-09-03T09:55:00Z,61.52
MTMET,2017-09-03T09:56:00Z,
MTMET,2017-09-03T09:57:00Z,
MTMET,2017-09-03T09:58:00Z,
MTMET,2017-09-03T09:59:00Z,
MTMET,2017-09-03T10:00:00Z,61.71
MTMET,2017-09-03T10:01:00Z,
MTMET,2017-09-03T10:02:00Z,
MTMET,2017-09-03T10:03:00Z,
MTMET,2017-09-03T10:04:00Z,
MTMET,2017-09-03T10:05:00Z,
MTMET,2017-09-03T10:06:00Z,
MTMET,2017-09-03T10:07:00Z,
MTMET,2017-09-03T10:08:00Z,
MTMET,2017-09-03T10:09:00Z,
MTMET,2017-09-03T10:10:00Z,60.9
MTMET,2017-09-03T10:11:00Z,
MTMET,2017-09-03T10:12:00Z,
MTMET,2017-09-03T10:13:00Z,
MTMET,2017-09-03T10:14:00Z,
MTMET,2017-09-03T10:15:00Z,62.32
MTMET,2017-09-03T10:16:00Z,
MTMET,2017-09-03T10:17:00Z,
MTMET,2017-09-03T10:18:00Z,
MTMET,2017-09-03T10:19:00Z,
MTMET,2017-09-03T10:20:00Z,60.62
MTMET,2017-09-03T10:21:00Z,
MTMET,2017-09-03T10:22:00Z,
MTMET,2017-09-03T10:23:00Z,
MTMET,2017-09-03T10:24:00Z,
MTMET,2017-09-03T10:25:00Z,59.98
MTMET,2017-09-03T10:26:00Z,
MTMET,2017-09-03T10:27:00Z,
MTMET,2017-09-03T10:28:00Z,
MTMET,2017-09-03T10:29:00Z,
MTMET,2017-09-03T10:30:00Z,60.1
MTMET,2017-09-03T10:31:00Z,
MTMET,2017-09-03T10:32:00Z,
MTMET,2017-09-03T10:33:00Z,
MTMET,2017-09-03T10:34:00Z,
MTMET,2017-09-03T10:35:00Z,58.51
MTMET,2017-09-03T10:36:00Z,
MTMET,2017-09-03T10:37:00Z,
MTMET,2017-09-03T10:38:00Z,
MTMET,2017-09-03T10:39:00Z,
MTMET,2017-09-03T10:40:00Z,59.31
MTMET,2017-09-03T10:41:00Z,
MTMET,2017-09-03T10:42:00Z,
MTMET,2017-09-03T10:43:00Z,
MTMET,2017-09-03T10:44:00Z,
MTMET,2017-09-03T10:45:00Z,58.78
MTMET,2017-09-03T10:46:00Z,
MTMET,2017-09-03T10:47:00Z,
MTMET,2017-09-03T10:48:00Z,
MTMET,2017-09-03T10:49:00Z,
MTMET,2017-09-03T10:50:00Z,58.25
MTMET,2017-09-03T10:51:00Z,
MTMET,2017-09-03T10:52:00Z,
MTMET,2017-09-03T10:53:00Z,
MTMET,2017-09-03T10:54:00Z,
MTMET,2017-09-03T10:55:00Z,58.92
MTMET,2017-09-03T10:56:00Z,
MTMET,2017-09-03T10:57:00Z,
MTMET,2017-09-03T10:58:00Z,
MTMET,2017-09-03T10:59:00Z,
MTMET,2017-09-03T11:00:00Z,58.73
MTMET,2017-09-03T11:01:00Z,
MTMET,2017-09-03T11:02:00Z,
MTMET,2017-09-03T11:03:00Z,
MTMET,2017-09-03T11:04:00Z,
MTMET,2017-09-03T11:05:00Z,58.44
MTMET,2017-09-03T11:06:00Z,
MTMET,2017-09-03T11:07:00Z,
MTMET,2017-09-03T11:08:00Z,
MTMET,2017-09-03T11:09:00Z,
MTMET,2017-09-03T11:10:00Z,58.79
MTMET,2017-09-03T11:11:00Z,
MTMET,2017-09-03T11:12:00Z,
MTMET,2017-09-03T11:13:00Z,
MTMET,2017-09-03T11:14:00Z,
MTMET,2017-09-03T11:15:00Z,58.24
MTMET,2017-09-03T11:16:00Z,
MTMET,2017-09-03T11:17:00Z,
MTMET,2017-09-03T11:18:00Z,
MTMET,2017-09-03T11:19:00Z,
MTMET,2017-09-03T11:20:00Z,59.55
MTMET,2017-09-03T11:21:00Z,
MTMET,2017-09-03T11:22:00Z,
MTMET,2017-09-03T11:23:00Z,
MTMET,2017-09-03T11:24:00Z,
MTMET,2017-09-03T11:25:00Z,59.01
MTMET,2017-09-03T11:26:00Z,
MTMET,2017-09-03T11:27:00Z,
MTMET,2017-09-03T11:28:00Z,
MTMET,2017-09-03T11:29:00Z,
MTMET,2017-09-03T11:30:00Z,58.25
MTMET,2017-09-03T11:31:00Z,
MTMET,2017-09-03T11:32:00Z,
MTMET,2017-09-03T11:33:00Z,
MTMET,2017-09-03T11:34:00Z,
MTMET,2017-09-03T11:35:00Z,59.09
MTMET,2017-09-03T11:36:00Z,
MTMET,2017-09-03T11:37:00Z,
MTMET,2017-09-03T11:38:00Z,
MTMET,2017-09-03T11:39:00Z,
MTMET,2017-09-03T11:40:00Z,58.56
MTMET,2017-09-03T11:41:00Z,
MTMET,2017-09-03T11:42:00Z,
MTMET,2017-09-03T11:43:00Z,
MTMET,2017-09-03T11:44:00Z,
MTMET,2017-09-03T11:45:00Z,59.24
MTMET,2017-09-03T11:46:00Z,
MTMET,2017-09-03T11:47:00Z,
MTMET,2017-09-03T11:48:00Z,
MTMET,2017-09-03T11:49:00Z,
MTMET,2017-09-03T11:50:00Z,59.58
MTMET,2017-09-03T11:51:00Z,
MTMET,2017-09-03T11:52:00Z,
MTMET,2017-09-03T11:53:00Z,
MTMET,2017-09-03T11:54:00Z,
MTMET,2017-09-03T11:55:00Z,60.2
MTMET,2017-09-03T11:56:00Z,
MTMET,2017-09-03T11:57:00Z,
MTMET,2017-09-03T11:58:00Z,
MTMET,2017-09-03T11:59:00Z,
MTMET,2017-09-03T12:00:00Z,60.89
MTMET,2017-09-03T12:01:00Z,
MTMET,2017-09-03T12:02:00Z,
MTMET,2017-09-03T12:03:00Z,
MTMET,2017-09-03T12:04:00Z,
MTMET,2017-09-03T12:05:00Z,60.43
MTMET,2017-09-03T12:06:00Z,
MTMET,2017-09-03T12:07:00Z,
MTMET,2017-09-03T12:08:00Z,
MTMET,2017-09-03T12:09:00Z,
MTMET,2017-09-03T12:10:00Z,60.01
MTMET,2017-09-03T12:11:00Z,
MTMET,2017-09-03T12:12:00Z,
MTMET,2017-09-03T12:13:00Z,
MTMET,2017-09-03T12:14:00Z,
MTMET,2017-09-03T12:15:00Z,60.14
MTMET,2017-09-03T12:16:00Z,
MTMET,2017-09-03T12:17:00Z,
MTMET,2017-09-03T12:18:00Z,
MTMET,2017-09-03T12:19:00Z,
MTMET,2017-09-03T12:20:00Z,60.29
MTMET,2017-09-03T12:21:00Z,
MTMET,2017-09-03T12:22:00Z,
MTMET,2017-09-03T12:23:00Z,
MTMET,2017-09-03T12:24:00Z,
MTMET,2017-09-03T12:25:00Z,59.94
MTMET,2017-09-03T12:26:00Z,
MTMET,2017-09-03T12:27:00Z,
MTMET,2017-09-03T12:28:00Z,
MTMET,2017-09-03T12:29:00Z,
MTMET,2017-09-03T12:30:00Z,59.92
MTMET,2017-09-03T12:31:00Z,
MTMET,2017-09-03T12:32:00Z,
MTMET,2017-09-03T12:33:00Z,
MTMET,2017-09-03T12:34:00Z,
MTMET,2017-09-03T12:35:00Z,60.3
MTMET,2017-09-03T12:36:00Z,
MTMET,2017-09-03T12:37:00Z,
MTMET,2017-09-03T12:38:00Z,
MTMET,2017-09-03T12:39:00Z,
MTMET,2017-09-03T12:40:00Z,61.02
MTMET,2017-09-03T12:41:00Z,
MTMET,2017-09-03T12:42:00Z,
MTMET,2017-09-03T12:43:00Z,
MTMET,2017-09-03T12:44:00Z,
MTMET,2017-09-03T12:45:00Z,61.08
MTMET,2017-09-03T12:46:00Z,
MTMET,2017-09-03T12:47:00Z,
MTMET,2017-09-03T12:48:00Z,
MTMET,2017-09-03T12:49:00Z,
MTMET,2017-09-03T12:50:00Z,61.04
MTMET,2017-09-03T12:51:00Z,
MTMET,2017-09-03T12:52:00Z,
MTMET,2017-09-03T12:53:00Z,
MTMET,2017-09-03T12:54:00Z,
MTMET,2017-09-03T12:55:00Z,61.18
MTMET,2017-09-03T12:56:00Z,
MTMET,2017-09-03T12:57:00Z,
MTMET,2017-09-03T12:58:00Z,
MTMET,2017-09-03T12:59:00Z,
MTMET,2017-09-03T13:00:00Z,61.57
MTMET,2017-09-03T13:01:00Z,
MTMET,2017-09-03T13:02:00Z,
MTMET,2017-09-03T13:03:00Z,
MTMET,2017-09-03T13:04:00Z,
MTMET,2017-09-03T13:05:00Z,61.64
MTMET,2017-09-03T13:06:00Z,
MTMET,2017-09-03T13:07:00Z,
MTMET,2017-09-03T13:08:00Z,
MTMET,2017-09-03T13:09:00Z,
MTMET,2017-09-03T13:10:00Z,61.5
MTMET,2017-09-03T13:11:00Z,
MTMET,2017-09-03T13:12:00Z,
MTMET,2017-09-03T13:13:00Z,
MTMET,2017-09-03T13:14:00Z,
MTMET,2017-09-03T13:15:00Z,61.48
MTMET,2017-09-03T13:16:00Z,
MTMET,2017-09-03T13:17:00Z,
MTMET,2017-09-03T13:18:00Z,
MTMET,2017-09-03T13:19:00Z,
MTMET,2017-09-03T13:20:00Z,62.18
MTMET,2017-09-03T13:21:00Z,
MTMET,2017-09-03T13:22:00Z,
MTMET,2017-09-03T13:23:00Z,
MTMET,2017-09-03T13:24:00Z,
MTMET,2017-09-03T13:25:00Z,62.1
MTMET,2017-09-03T13:26:00Z,
MTMET,2017-09-03T13:27:00Z,
MTMET,2017-09-03T13:28:00Z,
MTMET,2017-09-03T13:29:00Z,
MTMET,2017-09-03T13:30:00Z,61.73
MTMET,2017-09-03T13:31:00Z,
MTMET,2017-09-03T13:32:00Z,
MTMET,2017-09-03T13:33:00Z,
MTMET,2017-09-03T13:34:00Z,
MTMET,2017-09-03T13:35:00Z,62.25
MTMET,2017-09-03T13:36:00Z,
MTMET,2017-09-03T13:37:00Z,
MTMET,2017-09-03T13:38:00Z,
MTMET,2017-09-03T13:39:00Z,
MTMET,2017-09-03T13:40:00Z,62.58
MTMET,2017-09-03T13:41:00Z,
MTMET,2017-09-03T13:42:00Z,
MTMET,2017-09-03T13:43:00Z,
MTMET,2017-09-03T13:44:00Z,
MTMET,2017-09-03T13:45:00Z,62.38
MTMET,2017-09-03T13:46:00Z,
MTMET,2017-09-03T13:47:00Z,
MTMET,2017-09-03T13:48:00Z,
MTMET,2017-09-03T13:49:00Z,
MTMET,2017-09-03T13:50:00Z,61.98
MTMET,2017-09-03T13:51:00Z,
MTMET,2017-09-03T13:52:00Z,
MTMET,2017-09-03T13:53:00Z,
MTMET,2017-09-03T13:54:00Z,
MTMET,2017-09-03T13:55:00Z,61.5
MTMET,2017-09-03T13:56:00Z,
MTMET,2017-09-03T13:57:00Z,
MTMET,2017-09-03T13:58:00Z,
MTMET,2017-09-03T13:59:00Z,
MTMET,2017-09-03T14:00:00Z,61.7
MTMET,2017-09-03T14:01:00Z,
MTMET,2017-09-03T14:02:00Z,
MTMET,2017-09-03T14:03:00Z,
MTMET,2017-09-03T14:04:00Z,
MTMET,2017-09-03T14:05:00Z,59.87
MTMET,2017-09-03T14:06:00Z,
MTMET,2017-09-03T14:07:00Z,
MTMET,2017-09-03T14:08:00Z,
MTMET,2017-09-03T14:09:00Z,
MTMET,2017-09-03T14:10:00Z,59.91
MTMET,2017-09-03T14:11:00Z,
MTMET,2017-09-03T14:12:00Z,
MTMET,2017-09-03T14:13:00Z,
MTMET,2017-09-03T14:14:00Z,
MTMET,2017-09-03T14:15:00Z,59.95
MTMET,2017-09-03T14:16:00Z,
MTMET,2017-09-03T14:17:00Z,
MTMET,2017-09-03T14:18:00Z,
MTMET,2017-09-03T14:19:00Z,
MTMET,2017-09-03T14:20:00Z,58.09
MTMET,2017-09-03T14:21:00Z,
MTMET,2017-09-03T14:22:00Z,
MTMET,2017-09-03T14:23:00Z,
MTMET,2017-09-03T14:24:00Z,
MTMET,2017-09-03T14:25:00Z,52.28
MTMET,2017-09-03T14:26:00Z,
MTMET,2017-09-03T14:27:00Z,
MTMET,2017-09-03T14:28:00Z,
MTMET,2017-09-03T14:29:00Z,
MTMET,2017-09-03T14:30:00Z,47.1
MTMET,2017-09-03T14:31:00Z,
MTMET,2017-09-03T14:32:00Z,
MTMET,2017-09-03T14:33:00Z,
MTMET,2017-09-03T14:34:00Z,
MTMET,2017-09-03T14:35:00Z,51.63
MTMET,2017-09-03T14:36:00Z,
MTMET,2017-09-03T14:37:00Z,
MTMET,2017-09-03T14:38:00Z,
MTMET,2017-09-03T14:39:00Z,
MTMET,2017-09-03T14:40:00Z,49.99
MTMET,2017-09-03T14:41:00Z,
MTMET,2017-09-03T14:42:00Z,
MTMET,2017-09-03T14:43:00Z,
MTMET,2017-09-03T14:44:00Z,
MTMET,2017-09-03T14:45:00Z,47.81
MTMET,2017-09-03T14:46:00Z,
MTMET,2017-09-03T14:47:00Z,
MTMET,2017-09-03T14:48:00Z,
MTMET,2017-09-03T14:49:00Z,
MTMET,2017-09-03T14:50:00Z,47.46
MTMET,2017-09-03T14:51:00Z,
MTMET,2017-09-03T14:52:00Z,
MTMET,2017-09-03T14:53:00Z,
MTMET,2017-09-03T14:54:00Z,
MTMET,2017-09-03T14:55:00Z,49.13
MTMET,2017-09-03T14:56:00Z,
MTMET,2017-09-03T14:57:00Z,
MTMET,2017-09-03T14:58:00Z,
MTMET,2017-09-03T14:59:00Z,
MTMET,2017-09-03T15:00:00Z,46.79
MTMET,2017-09-03T15:01:00Z,
MTMET,2017-09-03T15:02:00Z,
MTMET,2017-09-03T15:03:00Z,
MTMET,2017-09-03T15:04:00Z,
MTMET,2017-09-03T15:05:00Z,46.61
MTMET,2017-09-03T15:06:00Z,
MTMET,2017-09-03T15:07:00Z,
MTMET,2017-09-03T15:08:00Z,
MTMET,2017-09-03T15:09:00Z,
MTMET,2017-09-03T15:10:00Z,49.99
MTMET,2017-09-03T15:11:00Z,
MTMET,2017-09-03T15:12:00Z,
MTMET,2017-09-03T15:13:00Z,
MTMET,2017-09-03T15:14:00Z,
MTMET,2017-09-03T15:15:00Z,48.65
MTMET,2017-09-03T15:16:00Z,
MTMET,2017-09-03T15:17:00Z,
MTMET,2017-09-03T15:18:00Z,
MTMET,2017-09-03T15:19:00Z,
MTMET,2017-09-03T15:20:00Z,50.14
MTMET,2017-09-03T15:21:00Z,
MTMET,2017-09-03T15:22:00Z,
MTMET,2017-09-03T15:23:00Z,
MTMET,2017-09-03T15:24:00Z,
MTMET,2017-09-03T15:25:00Z,47.93
MTMET,2017-09-03T15:26:00Z,
MTMET,2017-09-03T15:27:00Z,
MTMET,2017-09-03T15:28:00Z,
MTMET,2017-09-03T15:29:00Z,
MTMET,2017-09-03T15:30:00Z,49.11
MTMET,2017-09-03T15:31:00Z,
MTMET,2017-09-03T15:32:00Z,
MTMET,2017-09-03T15:33:00Z,
MTMET,2017-09-03T15:34:00Z,
MTMET,2017-09-03T15:35:00Z,50.43
MTMET,2017-09-03T15:36:00Z,
MTMET,2017-09-03T15:37:00Z,
MTMET,2017-09-03T15:38:00Z,
MTMET,2017-09-03T15:39:00Z,
MTMET,2017-09-03T15:40:00Z,51.26
MTMET,2017-09-03T15:41:00Z,
MTMET,2017-09-03T15:42:00Z,
MTMET,2017-09-03T15:43:00Z,
MTMET,2017-09-03T15:44:00Z,
MTMET,2017-09-03T15:45:00Z,52.91
MTMET,2017-09-03T15:46:00Z,
MTMET,2017-09-03T15:47:00Z,
MTMET,2017-09-03T15:48:00Z,
MTMET,2017-09-03T15:49:00Z,
MTMET,2017-09-03T15:50:00Z,51.15
MTMET,2017-09-03T15:51:00Z,
MTMET,2017-09-03T15:52:00Z,
MTMET,2017-09-03T15:53:00Z,
MTMET,2017-09-03T15:54:00Z,
MTMET,2017-09-03T15:55:00Z,51.5
MTMET,2017-09-03T15:56:00Z,
MTMET,2017-09-03T15:57:00Z,
MTMET,2017-09-03T15:58:00Z,
MTMET,2017-09-03T15:59:00Z,
MTMET,2017-09-03T16:00:00Z,50.69
MTMET,2017-09-03T16:01:00Z,
MTMET,2017-09-03T16:02:00Z,
MTMET,2017-09-03T16:03:00Z,
MTMET,2017-09-03T16:04:00Z,
MTMET,2017-09-03T16:05:00Z,50.86
MTMET,2017-09-03T16:06:00Z,
MTMET,2017-09-03T16:07:00Z,
MTMET,2017-09-03T16:08:00Z,
MTMET,2017-09-03T16:09:00Z,
MTMET,2017-09-03T16:10:00Z,49.87
MTMET,2017-09-03T16:11:00Z,
MTMET,2017-09-03T16:12:00Z,
MTMET,2017-09-03T16:13:00Z,
MTMET,2017-09-03T16:14:00Z,
MTMET,2017-09-03T16:15:00Z,50.85
MTMET,2017-09-03T16:16:00Z,
MTMET,2017-09-03T16:17:00Z,
MTMET,2017-09-03T16:18:00Z,
MTMET,2017-09-03T16:19:00Z,
MTMET,2017-09-03T16:20:00Z,51.68
MTMET,2017-09-03T16:21:00Z,
MTMET,2017-09-03T16:22:00Z,
MTMET,2017-09-03T16:23:00Z,
MTMET,2017-09-03T16:24:00Z,
MTMET,2017-09-03T16:25:00Z,60.02
MTMET,2017-09-03T16:26:00Z,
MTMET,2017-09-03T16:27:00Z,
MTMET,2017-09-03T16:28:00Z,
MTMET,2017-09-03T16:29:00Z,
MTMET,2017-09-03T16:30:00Z,58.77
MTMET,2017-09-03T16:31:00Z,
MTMET,2017-09-03T16:32:00Z,
MTMET,2017-09-03T16:33:00Z,
MTMET,2017-09-03T16:34:00Z,
MTMET,2017-09-03T16:35:00Z,58.64
MTMET,2017-09-03T16:36:00Z,
MTMET,2017-09-03T16:37:00Z,
MTMET,2017-09-03T16:38:00Z,
MTMET,2017-09-03T16:39:00Z,
MTMET,2017-09-03T16:40:00Z,57.19
MTMET,2017-09-03T16:41:00Z,
MTMET,2017-09-03T16:42:00Z,
MTMET,2017-09-03T16:43:00Z,
MTMET,2017-09-03T16:44:00Z,
MTMET,2017-09-03T16:45:00Z,61.3
MTMET,2017-09-03T16:46:00Z,
MTMET,2017-09-03T16:47:00Z,
MTMET,2017-09-03T16:48:00Z,
MTMET,2017-09-03T16:49:00Z,
MTMET,2017-09-03T16:50:00Z,60.74
MTMET,2017-09-03T16:51:00Z,
MTMET,2017-09-03T16:52:00Z,
MTMET,2017-09-03T16:53:00Z,
MTMET,2017-09-03T16:54:00Z,
MTMET,2017-09-03T16:55:00Z,60.04
MTMET,2017-09-03T16:56:00Z,
MTMET,2017-09-03T16:57:00Z,
MTMET,2017-09-03T16:58:00Z,
MTMET,2017-09-03T16:59:00Z,
MTMET,2017-09-03T17:00:00Z,61.29
MTMET,2017-09-03T17:01:00Z,
MTMET,2017-09-03T17:02:00Z,
MTMET,2017-09-03T17:03:00Z,
MTMET,2017-09-03T17:04:00Z,
MTMET,2017-09-03T17:05:00Z,63.29
MTMET,2017-09-03T17:06:00Z,
MTMET,2017-09-03T17:07:00Z,
MTMET,2017-09-03T17:08:00Z,
MTMET,2017-09-03T17:09:00Z,
MTMET,2017-09-03T17:10:00Z,65.35
MTMET,2017-09-03T17:11:00Z,
MTMET,2017-09-03T17:12:00Z,
MTMET,2017-09-03T17:13:00Z,
MTMET,2017-09-03T17:14:00Z,
MTMET,2017-09-03T17:15:00Z,65.86
MTMET,2017-09-03T17:16:00Z,
MTMET,2017-09-03T17:17:00Z,
MTMET,2017-09-03T17:18:00Z,
MTMET,2017-09-03T17:19:00Z,
MTMET,2017-09-03T17:20:00Z,65.7
MTMET,2017-09-03T17:21:00Z,
MTMET,2017-09-03T17:22:00Z,
MTMET,2017-09-03T17:23:00Z,
MTMET,2017-09-03T17:24:00Z,
MTMET,2017-09-03T17:25:00Z,65.39
MTMET,2017-09-03T17:26:00Z,
MTMET,2017-09-03T17:27:00Z,
MTMET,2017-09-03T17:28:00Z,
MTMET,2017-09-03T17:29:00Z,
MTMET,2017-09-03T17:30:00Z,67.96
MTMET,2017-09-03T17:31:00Z,
MTMET,2017-09-03T17:32:00Z,
MTMET,2017-09-03T17:33:00Z,
MTMET,2017-09-03T17:34:00Z,
MTMET,2017-09-03T17:35:00Z,67.16
MTMET,2017-09-03T17:36:00Z,
MTMET,2017-09-03T17:37:00Z,
MTMET,2017-09-03T17:38:00Z,
MTMET,2017-09-03T17:39:00Z,
MTMET,2017-09-03T17:40:00Z,68.49
MTMET,2017-09-03T17:41:00Z,
MTMET,2017-09-03T17:42:00Z,
MTMET,2017-09-03T17:43:00Z,
MTMET,2017-09-03T17:44:00Z,
MTMET,2017-09-03T17:45:00Z,70.95
MTMET,2017-09-03T17:46:00Z,
MTMET,2017-09-03T17:47:00Z,
MTMET,2017-09-03T17:48:00Z,
MTMET,2017-09-03T17:49:00Z,
MTMET,2017-09-03T17:50:00Z,71.95
MTMET,2017-09-03T17:51:00Z,
MTMET,2017-09-03T17:52:00Z,
MTMET,2017-09-03T17:53:00Z,
MTMET,2017-09-03T17:54:00Z,
MTMET,2017-09-03T17:55:00Z,73.11
MTMET,2017-09-03T17:56:00Z,
MTMET,2017-09-03T17:57:00Z,
MTMET,2017-09-03T17:58:00Z,
MTMET,2017-09-03T17:59:00Z,
MTMET,2017-09-03T18:00:00Z,75.84
MTMET,2017-09-03T18:01:00Z,
MTMET,2017-09-03T18:02:00Z,
MTMET,2017-09-03T18:03:00Z,
MTMET,2017-09-03T18:04:00Z,
MTMET,2017-09-03T18:05:00Z,75.56
MTMET,2017-09-03T18:06:00Z,
MTMET,2017-09-03T18:07:00Z,
MTMET,2017-09-03T18:08:00Z,
MTMET,2017-09-03T18:09:00Z,
MTMET,2017-09-03T18:10:00Z,80.1
MTMET,2017-09-03T18:11:00Z,
MTMET,2017-09-03T18:12:00Z,
MTMET,2017-09-03T18:13:00Z,
MTMET,2017-09-03T18:14:00Z,
